"X"	"A"	"D_lact_liv"	"D_imm_liv"	"F_risk"	"O_factor"	"clin_frac"	"log.density"
"12819"	12819	0.366762534099965	10.2999335322155	38.5665273405016	0.147327358255991	0.423834062197462	0.285857657511356	-31.9393393998058
"12822"	12822	0.366762534099965	10.2999335322155	38.5665273405016	0.147327358255991	0.423834062197462	0.285857657511356	-31.9393393998058
"12825"	12825	0.389078596884966	10.2007105525535	44.0871248493354	0.402866796307749	0.113191629273578	0.113788683449198	-32.6289808650886
"12828"	12828	0.376049251001176	9.50862987335465	49.2308452059926	0.355454335222354	0.218945315805935	0.30127731184386	-32.0935907640817
"12831"	12831	0.425016282768443	9.47337979578502	71.0596494726344	0.343031648226836	0.0185049767219011	0.578518647618885	-35.4155177454496
"12834"	12834	0.425016282768443	9.47337979578502	71.0596494726344	0.343031648226836	0.0185049767219011	0.578518647618885	-35.4155177454496
"12837"	12837	0.387146165913629	7.81589652606557	58.9166701340695	0.124379793380778	0.195294699281055	0.372022849826551	-35.0178416148038
"12840"	12840	0.367084521573084	7.89867468157715	57.3909844654996	0.200063467106666	0.254901363906957	0.203933772610249	-33.2219143865404
"12843"	12843	0.42613185505228	10.1421970492184	49.0634631733768	0.297641135110174	0.190783995786344	0.296997581616496	-33.4970103996494
"12846"	12846	0.365790378160665	5.66183336921044	42.0026828095316	0.223132690429656	0.58973839287122	0.119204005732707	-33.4189363098608
"12849"	12849	0.392953005479222	11.0394303462339	56.0934159906108	0.222604769425123	0.402248910577102	0.169549089119256	-32.6013827962622
"12852"	12852	0.338119023241878	9.54875002026625	50.5071593049201	0.289411539374218	0.694775138957191	0.166386946710959	-31.5188152772687
"12855"	12855	0.344017098711049	8.69487655346709	58.6726408660299	0.145181191992154	0.816580436624167	0.222373426294533	-32.6353105090542
"12858"	12858	0.344017098711049	8.69487655346709	58.6726408660299	0.145181191992154	0.816580436624167	0.222373426294533	-32.6353105090542
"12861"	12861	0.332428471584635	9.26238598165433	59.18515984268	0.11868737483136	0.635593535290525	0.29891446060084	-33.0224393107519
"12864"	12864	0.350537911793226	10.227199412651	37.5139893098358	0.266912325811957	0.370984850653019	0.270316263766521	-30.896708811279
"12867"	12867	0.350537911793226	10.227199412651	37.5139893098358	0.266912325811957	0.370984850653019	0.270316263766521	-30.896708811279
"12870"	12870	0.350537911793226	10.227199412651	37.5139893098358	0.266912325811957	0.370984850653019	0.270316263766521	-30.896708811279
"12873"	12873	0.350537911793226	10.227199412651	37.5139893098358	0.266912325811957	0.370984850653019	0.270316263766521	-30.896708811279
"12876"	12876	0.350537911793226	10.227199412651	37.5139893098358	0.266912325811957	0.370984850653019	0.270316263766521	-30.896708811279
"12879"	12879	0.350537911793226	10.227199412651	37.5139893098358	0.266912325811957	0.370984850653019	0.270316263766521	-30.896708811279
"12882"	12882	0.29761137701602	8.53404536485666	52.7832878042306	0.452801037932154	0.0301717059120195	0.307175249643136	-32.7395652255793
"12885"	12885	0.289743307407662	7.70061467164517	58.4701341037698	0.822384762849777	0.159851123911632	0.177137710430983	-37.8596225506745
"12888"	12888	0.308682819625221	8.42475771553121	45.2480876353007	0.798637086319027	0.243240448905458	0.070802387588586	-36.8961902324562
"12891"	12891	0.386782165002805	9.89621309311183	56.7525291164431	0.656242495656358	0.151121613875148	0.179768433685622	-34.3593441371405
"12894"	12894	0.358803682908251	9.83149484988889	53.2616017394043	0.736283982057098	0.136298177126548	0.118028048593962	-34.7545580232783
"12897"	12897	0.396843740281429	10.6036643775533	40.2843781093665	0.569308390422111	0.0926320381246137	0.354615140553633	-33.754000454135
"12900"	12900	0.34033150377208	8.63017748894801	47.7435803172048	0.656837737868194	0.179444909519372	0.155001526771946	-33.6567873281503
"12903"	12903	0.250105738824397	2.42028454061647	40.3251845029588	0.261654548673397	0.155566109209216	0.313523561832867	-31.6657302658684
"12906"	12906	0.250105738824397	2.42028454061647	40.3251845029588	0.261654548673397	0.155566109209216	0.313523561832867	-31.6657302658684
"12909"	12909	0.273000505232547	5.45013246734425	64.9245299131828	0.189472509628134	0.094864457718383	0.4047026871916	-33.0971398472464
"12912"	12912	0.294570991974081	7.01015739173556	91.065549827019	0.210770313746521	0.687610247051604	0.187348783420132	-33.671422541936
"12915"	12915	0.294570991974081	7.01015739173556	91.065549827019	0.210770313746521	0.687610247051604	0.187348783420132	-33.671422541936
"12918"	12918	0.287957540706414	4.03689683062449	107.681202048466	0.219599664317303	0.287635033870944	0.264633766383584	-34.1735873168248
"12921"	12921	0.33611150046677	7.35468619732826	97.0574809215616	0.29789572026297	0.0568555722863954	0.198419486856834	-33.7034448034137
"12924"	12924	0.336162029975541	6.72530475647582	87.8379444354543	0.244566228827643	0.367986462684735	0.354391459891634	-33.9389598511469
"12927"	12927	0.317814739991328	6.14077214772183	84.2268637799396	0.279984433616686	0.241680680495412	0.364575803016323	-33.4132557024977
"12930"	12930	0.334623588080147	7.46420578912376	50.5333198866656	0.284969251980491	0.0505105246246876	0.642250600711618	-32.6231309136993
"12933"	12933	0.332575510910979	8.20494991581338	48.3415213317038	0.185456706203674	0.579978598533613	0.4241404732576	-32.8211086043814
"12936"	12936	0.343881679085134	7.50373609458004	37.7411852111359	0.373741812999909	0.537528477249671	0.136753945921373	-31.5572749687783
"12939"	12939	0.343881679085134	7.50373609458004	37.7411852111359	0.373741812999909	0.537528477249671	0.136753945921373	-31.5572749687783
"12942"	12942	0.346507907686231	11.8925897783124	51.9498513612406	0.5221462526602	0.646909151050306	0.12748350884104	-33.3759626346858
"12945"	12945	0.296549492211831	6.76633445115912	47.2431421052587	0.570360784661403	0.144919141206817	0.134432230685584	-32.9942309711915
"12948"	12948	0.322582175541789	7.26831209679436	39.5064697747835	0.440748850788189	0.601893133634092	0.0795876068066254	-32.1269851850803
"12951"	12951	0.322582175541789	7.26831209679436	39.5064697747835	0.440748850788189	0.601893133634092	0.0795876068066254	-32.1269851850803
"12954"	12954	0.332520293079988	6.14235887573791	38.8684067606182	0.2316188814929	0.989142079651723	0.189655460743112	-32.4442204041757
"12957"	12957	0.289221260910145	6.81329973870231	109.234321009964	0.233885989982984	0.530312105409543	0.229478226012676	-34.2849135443247
"12960"	12960	0.329237909071281	3.7473800067589	89.6426654612121	0.174372873892983	0.489019993516906	0.395546318626556	-36.6945416366041
"12963"	12963	0.323229673731586	6.93751228111361	86.2192423126115	0.264294398737992	0.722622633049665	0.448314573056192	-36.8612915735107
"12966"	12966	0.293075003810391	3.24101258136817	47.5975828680807	0.283915333503906	0.0507373000192069	0.666243146440915	-34.0299631398425
"12969"	12969	0.328389783241741	6.95010731458058	55.551987489025	0.143494902243918	0.529854173325887	0.774665656012549	-35.7496991443911
"12972"	12972	0.364168683564963	9.19357039948029	65.0767561421475	0.180261752177571	0.13903521330664	0.723293633459539	-33.7510256068149
"12975"	12975	0.343022664056326	8.14083102359113	40.3990095810665	0.15003792925436	0.139163775628564	0.794925509182449	-32.8803316006963
"12978"	12978	0.32952605022199	11.0027829652615	40.4162514875519	0.157517636053279	0.381610888135247	0.731313968190367	-33.9096692680966
"12981"	12981	0.32952605022199	11.0027829652615	40.4162514875519	0.157517636053279	0.381610888135247	0.731313968190367	-33.9096692680966
"12984"	12984	0.305902480354697	11.7299532569855	43.617469209682	0.0215899649382224	0.670154615401258	0.828171965415092	-38.0732816991122
"12987"	12987	0.263312004702974	7.56229480521818	58.2525168970637	0.206510177264319	0.733487287384111	0.438432771354437	-38.3283769347013
"12990"	12990	0.26076945083161	7.90669985786583	60.8789426169072	0.203320092414348	0.97900687991999	0.259410926959026	-38.1630248475215
"12993"	12993	0.322428407607389	9.8312838326582	44.3283464504557	0.223863199249326	0.792131891698314	0.266628666505481	-32.2106890431096
"12996"	12996	0.322428407607389	9.8312838326582	44.3283464504557	0.223863199249326	0.792131891698314	0.266628666505481	-32.2106890431096
"12999"	12999	0.311141408422822	10.4752102775243	38.7043110979057	0.186989262329081	0.682066898806981	0.198481978759776	-32.3186739718963
"13002"	13002	0.311141408422822	10.4752102775243	38.7043110979057	0.186989262329081	0.682066898806981	0.198481978759776	-32.3186739718963
"13005"	13005	0.311141408422822	10.4752102775243	38.7043110979057	0.186989262329081	0.682066898806981	0.198481978759776	-32.3186739718963
"13008"	13008	0.345075389411259	11.7233337795491	41.544522657947	0.410475591883906	0.682810353043343	0.123883464712651	-31.8126031727479
"13011"	13011	0.345075389411259	11.7233337795491	41.544522657947	0.410475591883906	0.682810353043343	0.123883464712651	-31.8126031727479
"13014"	13014	0.345075389411259	11.7233337795491	41.544522657947	0.410475591883906	0.682810353043343	0.123883464712651	-31.8126031727479
"13017"	13017	0.345075389411259	11.7233337795491	41.544522657947	0.410475591883906	0.682810353043343	0.123883464712651	-31.8126031727479
"13020"	13020	0.330125763496174	11.2850045160434	57.6778974158112	0.391908317908635	0.643723983988025	0.139384309660676	-32.9924690923066
"13023"	13023	0.323110842374662	10.2142290925966	51.5361870114476	0.474974271500921	0.234949352366734	0.180535194133203	-32.23700249788
"13026"	13026	0.279283682113329	5.42081512824582	43.03270083719	0.322928561272023	0.322354438736792	0.201614476465073	-31.2824280356263
"13029"	13029	0.279283682113329	5.42081512824582	43.03270083719	0.322928561272023	0.322354438736792	0.201614476465073	-31.2824280356263
"13032"	13032	0.279283682113329	5.42081512824582	43.03270083719	0.322928561272023	0.322354438736792	0.201614476465073	-31.2824280356263
"13035"	13035	0.279283682113329	5.42081512824582	43.03270083719	0.322928561272023	0.322354438736792	0.201614476465073	-31.2824280356263
"13038"	13038	0.29332524526249	6.13360851834477	36.7620485611025	0.131935840576824	0.0218157490211367	0.356485116939664	-32.4400515518984
"13041"	13041	0.311226794993989	9.54502378839285	53.1706072474366	0.25960776405187	0.108980363596527	0.205296065854926	-32.5966917259396
"13044"	13044	0.285563776831289	5.41554903724993	65.6404037889364	0.259518763637621	0.126498698599227	0.549722004984	-33.3527640960458
"13047"	13047	0.285563776831289	5.41554903724993	65.6404037889364	0.259518763637621	0.126498698599227	0.549722004984	-33.3527640960458
"13050"	13050	0.285563776831289	5.41554903724993	65.6404037889364	0.259518763637621	0.126498698599227	0.549722004984	-33.3527640960458
"13053"	13053	0.30992868625184	6.95061318172298	93.5185362215182	0.295535632760605	0.175069343849323	0.47088069695474	-33.8713553927346
"13056"	13056	0.277394282577759	4.95196688161885	97.2361906121208	0.210824167557236	0.0857135813325986	0.186830257735613	-34.6504367583372
"13059"	13059	0.28851518113707	5.64689848694107	53.3059401840908	0.204136711901101	0.0411235665008949	0.245982787286076	-32.446652338173
"13062"	13062	0.381631382434863	11.8396190358174	72.7509140024893	0.214837418483407	0.260144990062703	0.110351372902203	-34.1904619922271
"13065"	13065	0.381631382434863	11.8396190358174	72.7509140024893	0.214837418483407	0.260144990062703	0.110351372902203	-34.1904619922271
"13068"	13068	0.355749751649174	10.8218875363844	92.5891915576144	0.307546893127808	0.0178623223710323	0.44982869668156	-32.9086757471328
"13071"	13071	0.330652110134859	11.2437851142812	94.3381393862766	0.275041009792404	0.0899976105091064	0.440898373555663	-34.0949745335582
"13074"	13074	0.374585833122245	9.99227998606668	114.029967468808	0.568050859790895	0.170146990701144	0.252001433186413	-34.7118682583514
"13077"	13077	0.35673946233763	11.6387211252587	68.5478309779047	0.542214759847297	0.152541523271654	0.342207273029013	-33.5469018491751
"13080"	13080	0.356716214555097	9.38559807648189	59.1528412473054	0.400460392671899	0.118270906247281	0.56028783384549	-33.7454549294915
"13083"	13083	0.383623847253639	10.3956213272722	64.9286477823691	0.192627999258164	0.272342445394228	0.473416313484928	-33.1434596613324
"13086"	13086	0.37743018682703	10.5349946130136	36.5803642360729	0.15738199019054	0.202511240329502	0.77237953902926	-33.2463689902262
"13089"	13089	0.344893105263259	8.29022428168318	58.1041376709568	0.294347353853448	0.078986516573736	0.679005706363684	-33.3887741008982
"13092"	13092	0.344893105263259	8.29022428168318	58.1041376709568	0.294347353853448	0.078986516573736	0.679005706363684	-33.3887741008982
"13095"	13095	0.365239393844014	9.73382567962241	46.4859980272182	0.43657789087191	0.102596473657254	0.358576552664761	-32.0186642159845
"13098"	13098	0.365239393844014	9.73382567962241	46.4859980272182	0.43657789087191	0.102596473657254	0.358576552664761	-32.0186642159845
"13101"	13101	0.357420025749283	7.9453954200821	70.913691647585	0.329773322754278	0.00971282772229562	0.54150330056275	-33.1814328240602
"13104"	13104	0.279547882466033	3.31930970350354	39.3995630310613	0.168596247942706	0.131004068617417	0.567541173443164	-32.3483535252145
"13107"	13107	0.279735960620327	5.96414594039389	37.1250513993319	0.193539983944678	0.128948669836973	0.494133044806076	-31.6406304347251
"13110"	13110	0.279735960620327	5.96414594039389	37.1250513993319	0.193539983944678	0.128948669836973	0.494133044806076	-31.6406304347251
"13113"	13113	0.267546419355271	6.20117528990108	44.5604607378432	0.117904231384308	0.30095378392724	0.465382778379274	-33.5957099758383
"13116"	13116	0.307977787437828	3.22845668944134	37.615497560149	0.246668095049617	0.605352025198585	0.108780042110404	-32.2814932571362
"13119"	13119	0.323194146378728	7.5176707767952	38.3023041925146	0.209908317065526	0.375422032955203	0.225602948022689	-30.9909139459292
"13122"	13122	0.32030164171403	4.49911146418864	84.5578208518531	0.24468963763823	0.854395425014649	0.134710642794574	-34.4242897329957
"13125"	13125	0.285344944928693	4.75991652063857	82.5856605118149	0.26888160441794	0.561145929504442	0.212049779776812	-33.264155803567
"13128"	13128	0.307610610441113	5.6503172950349	81.9556821253435	0.228214555831797	0.771553932950079	0.181120323777213	-33.2375974234877
"13131"	13131	0.307610610441113	5.6503172950349	81.9556821253435	0.228214555831797	0.771553932950079	0.181120323777213	-33.2375974234877
"13134"	13134	0.276843715841187	5.28451368603065	68.3737400388913	0.24292997093246	0.891531508541668	0.200234728972021	-33.3285143620103
"13137"	13137	0.350626140978907	9.22891716895349	67.8113329984762	0.145073547521362	0.957642263017583	0.302456618215797	-33.3334334350018
"13140"	13140	0.3143514993216	6.40085237293113	56.1841114972361	0.234396378689579	0.288885675117645	0.349567831501966	-32.1111977982659
"13143"	13143	0.386608094364218	11.4124933714852	77.1062840787522	0.205028612535697	0.158004103989307	0.383825919185485	-32.9484849534108
"13146"	13146	0.367175056900331	11.8371907170725	70.7406915264208	0.357642260059392	0.205628373132345	0.461487055830014	-33.2238070061869
"13149"	13149	0.347530246143717	10.0884466030479	68.5582191879342	0.230413542056088	0.0158531510905075	0.540965683548436	-32.427891174731
"13152"	13152	0.347530246143717	10.0884466030479	68.5582191879342	0.230413542056088	0.0158531510905075	0.540965683548436	-32.427891174731
"13155"	13155	0.356485002364461	11.9405331455964	57.5337195740208	0.233275122370718	0.121402999778389	0.495994846792917	-32.211753429022
"13158"	13158	0.355349428027092	11.0612304966242	69.3728866248539	0.278233245865607	0.353952493210611	0.307146443734508	-32.3065911561268
"13161"	13161	0.346782753303392	8.79963339475593	57.8920731547376	0.135066203222342	0.289635768914562	0.392756424942611	-32.8705133324514
"13164"	13164	0.339904770187801	10.9049405033358	107.198238060742	0.327115423085652	0.409159956844365	0.169850909589792	-33.6105308903376
"13167"	13167	0.32541126206924	9.51211470390379	118.741288412798	0.278780667240581	0.169563488569532	0.41126957747581	-34.1903499846383
"13170"	13170	0.32541126206924	9.51211470390379	118.741288412798	0.278780667240581	0.169563488569532	0.41126957747581	-34.1903499846383
"13173"	13173	0.350970755819826	11.5320987958852	112.463520195267	0.188217495664996	0.398504615095679	0.296567747792678	-34.2116396638369
"13176"	13176	0.350970755819826	11.5320987958852	112.463520195267	0.188217495664996	0.398504615095679	0.296567747792678	-34.2116396638369
"13179"	13179	0.397544189229013	11.9538349026957	113.765861838154	0.388166086192242	0.614496405894291	0.184887092063774	-33.9567793171348
"13182"	13182	0.321874816379696	7.7436413256655	86.225549118315	0.293685018025481	0.28591109217313	0.261586942155166	-32.7041812296267
"13185"	13185	0.284117639563374	8.30989227805568	105.064532542254	0.293185008832708	0.774706619802255	0.0998567302792847	-36.1248724791312
"13188"	13188	0.332110294460197	8.99237258672239	100.489113458957	0.372407521897815	0.185864129853339	0.0919156672810255	-34.3063410913219
"13191"	13191	0.269237770707339	2.75473515864019	91.3458160215823	0.164838409931261	0.540197701930737	0.196580702822691	-34.3494759928229
"13194"	13194	0.269237770707339	2.75473515864019	91.3458160215823	0.164838409931261	0.540197701930737	0.196580702822691	-34.3494759928229
"13197"	13197	0.285817352025311	3.17051981233243	77.1248063159052	0.155357068611897	0.407677132624405	0.207198485656965	-34.0827539903108
"13200"	13200	0.306104579553405	6.68453395231823	98.0037857597013	0.0831377078098986	0.826300330008261	0.355387404800877	-34.9929731846949
"13203"	13203	0.306104579553405	6.68453395231823	98.0037857597013	0.0831377078098986	0.826300330008261	0.355387404800877	-34.9929731846949
"13206"	13206	0.339838831000587	8.64897525714915	93.7187254147196	0.251260690051611	0.828212680659023	0.237986866158352	-33.7111651870131
"13209"	13209	0.359662727160946	11.4897635656186	71.8351469150015	0.169072073123657	0.922155875929282	0.246540154727878	-33.0401895873347
"13212"	13212	0.330285977119697	9.56936263609227	90.9436173554665	0.408261660123085	0.483884588607069	0.193598803656011	-33.4514377216183
"13215"	13215	0.324542659584064	6.78018448368959	64.3840953461508	0.563738809924235	0.307408100403172	0.226842454476301	-34.6397845271873
"13218"	13218	0.356392692282284	9.6033350683422	47.792250202587	0.526042229211545	0.107008149896746	0.358197257117836	-32.8069685278258
"13221"	13221	0.302376367347377	4.30965881624451	84.2642166140688	0.164563744953389	0.0933722278422118	0.486022043195737	-34.2434971172943
"13224"	13224	0.35822465206517	8.80279549065009	105.590132046174	0.283476810049113	0.118626280871588	0.427096096717975	-33.7063746930709
"13227"	13227	0.300663009792967	5.47632531365553	101.925926023618	0.0795819022703459	0.640676500123874	0.428235585503131	-35.3710406642443
"13230"	13230	0.30572122720085	6.91586146093744	86.2114293964075	0.142655121105458	0.798657530239753	0.301902870537922	-33.8882854751211
"13233"	13233	0.301625853179741	7.05148000179486	99.9048671335847	0.33905118938029	0.356773704840271	0.366179966555706	-34.7595340654703
"13236"	13236	0.297557509561772	6.36688604851328	97.4179168080733	0.359270659165127	0.0378413003759298	0.586810181157161	-34.3837923344277
"13239"	13239	0.355942721953678	8.36783369012633	105.598867939169	0.477201842409968	0.507580263668468	0.0722989602606269	-34.8578188964123
"13242"	13242	0.339166586841812	9.00549388385567	108.397122396197	0.428793461513245	0.425723077088459	0.126948732206903	-33.5648618785856
"13245"	13245	0.35164426503422	9.96144561031523	111.809855652015	0.375425838223735	0.417353063690755	0.166994145103654	-33.3589246993324
"13248"	13248	0.34649881560391	11.8889608619083	72.0916308684911	0.22385169787681	0.872116262731909	0.206262903057033	-33.2736114760202
"13251"	13251	0.335554389363596	8.92384058457337	45.3302589809294	0.333195269237175	0.834818958638196	0.177070680375197	-32.0497953114515
"13254"	13254	0.344405672628462	9.40503134743336	75.4917762670777	0.170895921280622	0.416446404609897	0.350552652930572	-32.9591455804002
"13257"	13257	0.371668064742916	11.9599727069078	74.85058658752	0.181030955487728	0.443015851756958	0.264255631801134	-32.9050064275879
"13260"	13260	0.371668064742916	11.9599727069078	74.85058658752	0.181030955487728	0.443015851756958	0.264255631801134	-32.9050064275879
"13263"	13263	0.323983752464425	9.45636551352386	37.3741826005547	0.165099750453352	0.116875115022261	0.461516544872528	-31.5948095337937
"13266"	13266	0.323156915798656	10.5369496546536	37.5978903931886	0.234566945049349	0.35100852816444	0.306667564936645	-31.4197776326136
"13269"	13269	0.323156915798656	10.5369496546536	37.5978903931886	0.234566945049349	0.35100852816444	0.306667564936645	-31.4197776326136
"13272"	13272	0.323156915798656	10.5369496546536	37.5978903931886	0.234566945049349	0.35100852816444	0.306667564936645	-31.4197776326136
"13275"	13275	0.330722872141738	7.28069590042486	41.4423604356283	0.321630661053454	0.0568766189739943	0.296717828978968	-31.0429018277487
"13278"	13278	0.330722872141738	7.28069590042486	41.4423604356283	0.321630661053454	0.0568766189739943	0.296717828978968	-31.0429018277487
"13281"	13281	0.330722872141738	7.28069590042486	41.4423604356283	0.321630661053454	0.0568766189739943	0.296717828978968	-31.0429018277487
"13284"	13284	0.330722872141738	7.28069590042486	41.4423604356283	0.321630661053454	0.0568766189739943	0.296717828978968	-31.0429018277487
"13287"	13287	0.293120552663614	6.26924298290269	52.2859851982871	0.472327868804235	0.0286563131483383	0.112021521085365	-33.2445607333058
"13290"	13290	0.293120552663614	6.26924298290269	52.2859851982871	0.472327868804235	0.0286563131483383	0.112021521085365	-33.2445607333058
"13293"	13293	0.262051692053715	4.04008302573629	36.8029350823899	0.168884759037275	0.920370698944084	0.136887747819245	-31.6955752366854
"13296"	13296	0.262051692053715	4.04008302573629	36.8029350823899	0.168884759037275	0.920370698944084	0.136887747819245	-31.6955752366854
"13299"	13299	0.262051692053715	4.04008302573629	36.8029350823899	0.168884759037275	0.920370698944084	0.136887747819245	-31.6955752366854
"13302"	13302	0.321793666429689	5.24066087076118	58.6230973548524	0.0867007171183297	0.558874916766044	0.560465709560076	-34.5547720806063
"13305"	13305	0.361022661092681	8.67792229413489	42.7938939584552	0.550192033715182	0.244360474480449	0.105449507213046	-32.8846487138967
"13308"	13308	0.361022661092681	8.67792229413489	42.7938939584552	0.550192033715182	0.244360474480449	0.105449507213046	-32.8846487138967
"13311"	13311	0.353649467492806	6.6317620387261	40.8762634535637	0.355647442499186	0.91229996652544	0.164930465276729	-33.8912837348344
"13314"	13314	0.383897469881327	11.1172348887364	63.4686509628915	0.385966580366015	0.720779390269013	0.189019957993698	-33.0421121188823
"13317"	13317	0.331847177164436	8.26604788196177	47.0199290176806	0.407682473408849	0.165003252638385	0.361945895904201	-32.0926816861317
"13320"	13320	0.359820812527666	11.3172860024468	37.0486440655321	0.498461791273181	0.166449128045219	0.197857388836641	-31.2913787754916
"13323"	13323	0.319723360033911	8.09227557743736	45.2644158657896	0.339024544402826	0.357808975222677	0.197415702557807	-31.0821584686915
"13326"	13326	0.331683377416315	9.96135580946134	39.8140423811876	0.319104098464022	0.281902074006736	0.266767642100474	-30.9565917443599
"13329"	13329	0.331683377416315	9.96135580946134	39.8140423811876	0.319104098464022	0.281902074006736	0.266767642100474	-30.9565917443599
"13332"	13332	0.331683377416315	9.96135580946134	39.8140423811876	0.319104098464022	0.281902074006736	0.266767642100474	-30.9565917443599
"13335"	13335	0.338729371136037	11.284575270829	42.0666910667881	0.402870427447481	0.273816923113557	0.161398481042999	-31.2226071787932
"13338"	13338	0.337557369592217	8.13554000562881	36.0014559213856	0.225683475162836	0.184512138192342	0.246380103924939	-30.9256949892489
"13341"	13341	0.337557369592217	8.13554000562881	36.0014559213856	0.225683475162836	0.184512138192342	0.246380103924939	-30.9256949892489
"13344"	13344	0.337557369592217	8.13554000562881	36.0014559213856	0.225683475162836	0.184512138192342	0.246380103924939	-30.9256949892489
"13347"	13347	0.306626723030819	5.40363267895957	37.7703962623723	0.352241494610236	0.142252907115358	0.365291770974985	-31.7467340592536
"13350"	13350	0.306626723030819	5.40363267895957	37.7703962623723	0.352241494610236	0.142252907115358	0.365291770974985	-31.7467340592536
"13353"	13353	0.24442505715802	4.26238184780652	40.2153186621994	0.327527725828089	0.255745838867567	0.240376862881305	-32.8232469090552
"13356"	13356	0.302552486570481	5.75777663063682	37.6696293132697	0.214188664946901	0.155269069508795	0.575476922703945	-32.0557591686099
"13359"	13359	0.302552486570481	5.75777663063682	37.6696293132697	0.214188664946901	0.155269069508795	0.575476922703945	-32.0557591686099
"13362"	13362	0.346487758663061	10.0260652505193	37.9699783405356	0.168001931856287	0.118890486279676	0.659638805925706	-31.9356387782602
"13365"	13365	0.338027743089156	11.4805808100448	47.3920502131347	0.365163050371831	0.373633477882959	0.361254180894822	-33.0550968852057
"13368"	13368	0.374497861083051	11.6179777559579	56.5530333226975	0.185508591038409	0.38093125555052	0.417844744963918	-32.468771397259
"13371"	13371	0.306887266399105	9.59125124352318	46.4191200336743	0.171750065122475	0.321754324574967	0.25871469829889	-32.7275744684137
"13374"	13374	0.285010701690393	6.79781169311894	36.2923460913666	0.089351636986764	0.294875219845909	0.443361735584599	-32.8625291627938
"13377"	13377	0.270642897406783	4.15760742177515	48.3922803990247	0.314360062421707	0.0547172527903219	0.192886741694931	-31.846553489288
"13380"	13380	0.270642897406783	4.15760742177515	48.3922803990247	0.314360062421707	0.0547172527903219	0.192886741694931	-31.846553489288
"13383"	13383	0.335733316211039	8.19163103209746	46.5348038118165	0.41195295072724	0.445981541280165	0.24849567217819	-32.5636368327342
"13386"	13386	0.335733316211039	8.19163103209746	46.5348038118165	0.41195295072724	0.445981541280165	0.24849567217819	-32.5636368327342
"13389"	13389	0.28851826467016	5.04139463458377	44.5887716135968	0.229252923916901	0.57175969221538	0.262384425239743	-31.8345467734414
"13392"	13392	0.271074417614202	2.76388045917834	51.2222488351625	0.139599448905415	0.804149505736627	0.261187079355157	-32.9746148796765
"13395"	13395	0.304732554119262	5.24196358484415	39.7449647570288	0.113560395540221	0.631282981469658	0.107040887378247	-33.7136982088332
"13398"	13398	0.362571841960705	9.93874564745566	50.6202698061579	0.184876766167313	0.41208208476739	0.321144608815482	-32.0399756751622
"13401"	13401	0.361724238925126	11.9969119714472	64.8983016652168	0.161372704164865	0.364180537622534	0.456539451341071	-32.9881916654389
"13404"	13404	0.295783182079659	5.51813214470641	74.3201847534791	0.318006570218825	0.000756399178039768	0.336506876099024	-32.5296720415317
"13407"	13407	0.353967111132471	10.5627470075531	107.349463248735	0.443162757470832	0.060606991331112	0.205040972832695	-33.4047060885864
"13410"	13410	0.353967111132471	10.5627470075531	107.349463248735	0.443162757470832	0.060606991331112	0.205040972832695	-33.4047060885864
"13413"	13413	0.392765072501834	11.6395010321827	95.7689847296243	0.36439003859078	0.0515718318509661	0.333762214945595	-33.0128223403144
"13416"	13416	0.392765072501834	11.6395010321827	95.7689847296243	0.36439003859078	0.0515718318509661	0.333762214945595	-33.0128223403144
"13419"	13419	0.325327122530421	9.4130346318017	115.108527878043	0.158241728384987	0.272316877318657	0.445529762011083	-34.762505377388
"13422"	13422	0.277922387989001	8.55951681704366	108.734758332036	0.255551104900552	0.068531483352718	0.270663686438331	-37.3262136647151
"13425"	13425	0.231045620850869	3.83837114505113	100.614780813599	0.269026767317552	0.224596721527452	0.280326345550808	-37.3174134628368
"13428"	13428	0.290307618065989	6.88181697242414	106.369063486437	0.259332881763199	0.0923645596417525	0.356243052267498	-34.007118115512
"13431"	13431	0.3218846761866	8.28185272717349	93.6571438062085	0.270491030530655	0.0638778998939555	0.493682612269743	-33.2739668838982
"13434"	13434	0.3218846761866	8.28185272717349	93.6571438062085	0.270491030530655	0.0638778998939555	0.493682612269743	-33.2739668838982
"13437"	13437	0.339522032646861	11.8806370984076	96.0649000008759	0.395956522221596	0.139955505592414	0.374922595569588	-34.2464167936648
"13440"	13440	0.337231178847662	10.1068710023355	86.3507957723032	0.312682521762712	0.323730099494971	0.19823942773972	-32.7013641485804
"13443"	13443	0.337231178847662	10.1068710023355	86.3507957723032	0.312682521762712	0.323730099494971	0.19823942773972	-32.7013641485804
"13446"	13446	0.294721370926116	6.50072946556837	89.6182613771857	0.289536081369432	0.206058405665664	0.150101258411601	-33.389126124427
"13449"	13449	0.294721370926116	6.50072946556837	89.6182613771857	0.289536081369432	0.206058405665664	0.150101258411601	-33.389126124427
"13452"	13452	0.337754262167031	8.99761101430585	70.1935313997521	0.401430849538789	0.111592499184023	0.172795527597631	-32.259711374256
"13455"	13455	0.307065058144084	10.1253983527849	46.8938402664164	0.168849453762765	0.26510834954799	0.207741466194684	-33.6173576562044
"13458"	13458	0.306729858394741	11.7627149827268	43.4434522813333	0.17972128584719	0.196697213151616	0.322386691796981	-34.4089152261105
"13461"	13461	0.304506860231712	11.3104073353054	51.5982043765627	0.259912575439405	0.00420631344624456	0.417942442406788	-34.3992511035227
