"month","soil","air2m","rh"
2011-06-01,20.3566916243236,18.8776218519261,0.507435994950102
2011-07-01,26.406030463436,24.8364917658673,0.383810040690326
2011-08-01,27.219003142456,23.9298298267607,0.344538340389428
2011-09-01,23.7175441681696,20.2129388913256,0.346488258463433
2011-10-01,14.802900738434,13.1401297364914,0.414033692463255
2011-11-01,2.45628596708912,1.2876047059396,0.594445477818261
2011-12-01,-0.0217800320425567,1.34964689150831,0.571341183805074
2012-01-01,-0.134656656015636,-3.95284490010931,0.766803850853132
2012-02-01,-0.248185746023239,-5.06713665342028,0.635623311818213
2012-03-01,-0.16075529739669,-1.30336156639055,0.690746860440904
2012-04-01,6.79583756272484,11.5721545012091,0.494127027638249
2012-05-01,17.702786028887,16.8612508209426,0.523260362675223
2012-06-01,22.3111536307477,21.1365214264963,0.445790619752824
2012-07-01,26.7342208788028,24.7205151803439,0.334376789503398
2012-08-01,27.2963203675474,24.2562563258326,0.346673416453822
2012-09-01,26.0853434074662,23.092965346419,0.258978110207135
2012-10-01,18.3771096755702,17.2870858218915,0.401976920780089
2012-11-01,9.74270040766373,9.93720190650612,0.588491045965634
2012-12-01,3.32276086094032,1.03450078981268,0.774270036883142
2013-01-01,1.59209470435871,-2.67075723582843,0.789913929733833
2013-02-01,2.32122549794212,1.69581408598833,0.750991482674116
2013-03-01,2.61842377666892,4.4443534091663,0.607938285564698
2013-04-01,12.6207280859602,12.4601332821615,0.487235897172379
2013-05-01,19.3943042233969,18.0883465480149,0.430552784724117
2013-06-01,23.2513571865004,21.0099694684328,0.355077488543729
2013-07-01,27.3628719030691,23.1137635790813,0.330344234405349
2013-08-01,28.732071876523,24.4289874106545,0.295429776373884
2013-09-01,22.8752105175959,19.3690241626238,0.335693783617534
2013-10-01,13.5407051946425,12.7756318962751,0.382676053585284
2013-11-01,9.92604336336569,10.27561382779,0.490045896806644
2013-12-01,-0.257320270506625,-2.85406369319054,0.60125457323827
2014-01-01,-0.161081530413981,3.0780152769824,0.559535464288547
2014-02-01,0.688755479556789,4.64246538808459,0.480159707963893
2014-03-01,7.0715044623123,8.20883352103203,0.496571361290694
2014-04-01,13.8695480760439,13.8948588234381,0.414255899327054
2014-05-01,18.3239336937563,17.3244521382,0.444077637483506
2014-06-01,22.4289237499797,20.6482917275606,0.403219517997386
2014-07-01,28.7731772366981,25.7854551951343,0.31124328490888
2014-08-01,30.4268524012056,27.1757641717425,0.293900015881452
2014-09-01,24.2587647438093,20.8259579862347,0.35536553723386
2014-10-01,15.2116707090648,14.2745146976285,0.508416945723843
2014-11-01,5.96394336870355,6.45296916695361,0.548268105445492
2014-12-01,3.11723406006445,4.25364419102607,0.704654358254742
2015-01-01,1.09622051811857,-2.20931848066107,0.687908502908805
2015-02-01,0.903090571898815,0.679520784882527,0.716983554285159
2015-03-01,1.5027068576286,4.54411442346145,0.634063126547654
2015-04-01,8.39372688128026,8.80951468131104,0.510936617608713
2015-05-01,17.510634781719,16.5732481754333,0.466410642447981
2015-06-01,21.519712330867,20.4329066401601,0.497476275678766
2015-07-01,26.990966263389,25.0261434467535,0.328199646077966
2015-08-01,29.5127474868339,26.269454745054,0.347871538341453
2015-09-01,28.7493622264379,25.7456212918999,0.249848906893571
2015-10-01,16.1326265167991,14.6206818921086,0.508892719952862
2015-11-01,7.61044140683117,8.79188906041077,0.474074852281685
2015-12-01,0.412436113934859,0.470833433424104,0.613513597336745
2016-01-01,0.143293874692631,-4.03498029350425,0.781199003545754
2016-02-01,1.34546254330769,1.60098824554524,0.741909347829502
2016-03-01,1.99629741274794,5.06266019034547,0.593046270347219
2016-04-01,13.5439675248151,14.0157705828135,0.405895642186201
2016-05-01,16.9087348648683,15.6101842494461,0.512581099326273
2016-06-01,21.4463099019828,20.6042276753101,0.452534886827591
2016-07-01,26.6024227398285,24.2396882421864,0.343476735890505
